tv_id,gap_range,frequency
5614db25f97608d949d5adb9ce597f2901af031a,1425-1440,1
5614db25f97608d949d5adb9ce597f2901af031a,1560-1575,1
5614db25f97608d949d5adb9ce597f2901af031a,2790-2805,1
5614db25f97608d949d5adb9ce597f2901af031a,2850-2865,1
5614db25f97608d949d5adb9ce597f2901af031a,2925-2940,1
5614db25f97608d949d5adb9ce597f2901af031a,4290-4305,1
5614db25f97608d949d5adb9ce597f2901af031a,5835-5850,1
5614db25f97608d949d5adb9ce597f2901af031a,6420-6435,1
5614db25f97608d949d5adb9ce597f2901af031a,160710-160725,1
5614db25f97608d949d5adb9ce597f2901af031a,164760-164775,1
5614db25f97608d949d5adb9ce597f2901af031a,173400-173415,1
5614db25f97608d949d5adb9ce597f2901af031a,174015-174030,1
5a2dec7dbe3420e48aeedf7edd618bb93ac45ba1,0-15,1
5a2dec7dbe3420e48aeedf7edd618bb93ac45ba1,150-165,1
5a2dec7dbe3420e48aeedf7edd618bb93ac45ba1,195-210,1
5a2dec7dbe3420e48aeedf7edd618bb93ac45ba1,225-240,1
5a2dec7dbe3420e48aeedf7edd618bb93ac45ba1,240-255,1
5a2dec7dbe3420e48aeedf7edd618bb93ac45ba1,360-375,1
5a2dec7dbe3420e48aeedf7edd618bb93ac45ba1,495-510,2
5a2dec7dbe3420e48aeedf7edd618bb93ac45ba1,1620-1635,1
5a2dec7dbe3420e48aeedf7edd618bb93ac45ba1,2010-2025,1
5a2dec7dbe3420e48aeedf7edd618bb93ac45ba1,74700-74715,1
5c8a502e203f4fb35f3c6f0103688911c6086de0,90-105,1
5c8a502e203f4fb35f3c6f0103688911c6086de0,120-135,2
5c8a502e203f4fb35f3c6f0103688911c6086de0,240-255,1
5c8a502e203f4fb35f3c6f0103688911c6086de0,570-585,1
5c8a502e203f4fb35f3c6f0103688911c6086de0,35415-35430,1
5c8a502e203f4fb35f3c6f0103688911c6086de0,36540-36555,1
5c8a502e203f4fb35f3c6f0103688911c6086de0,41565-41580,1
5dfd8f8ebfd7e928a6d724be2bbbee4df6ff11f7,120-135,3
5dfd8f8ebfd7e928a6d724be2bbbee4df6ff11f7,150-165,1
5dfd8f8ebfd7e928a6d724be2bbbee4df6ff11f7,165-180,1
5dfd8f8ebfd7e928a6d724be2bbbee4df6ff11f7,240-255,1
5dfd8f8ebfd7e928a6d724be2bbbee4df6ff11f7,2865-2880,1
5dfd8f8ebfd7e928a6d724be2bbbee4df6ff11f7,27315-27330,1
5fbef3e2d759ba42127dd676afc4b556d298aa27,210-225,2
5fbef3e2d759ba42127dd676afc4b556d298aa27,330-345,1
5fbef3e2d759ba42127dd676afc4b556d298aa27,345-360,1
5fbef3e2d759ba42127dd676afc4b556d298aa27,405-420,1
602fe1b3e8023ed8d4fce1e4cabbba69f46f7630,0-15,1
602fe1b3e8023ed8d4fce1e4cabbba69f46f7630,15-30,1
602fe1b3e8023ed8d4fce1e4cabbba69f46f7630,195-210,1
602fe1b3e8023ed8d4fce1e4cabbba69f46f7630,3015-3030,1
602fe1b3e8023ed8d4fce1e4cabbba69f46f7630,3600-3615,1
602fe1b3e8023ed8d4fce1e4cabbba69f46f7630,5730-5745,1
617469b59185a21ccf340937ee6426120d08ea60,45-60,1
617469b59185a21ccf340937ee6426120d08ea60,75-90,1
617469b59185a21ccf340937ee6426120d08ea60,120-135,1
617469b59185a21ccf340937ee6426120d08ea60,135-150,3
617469b59185a21ccf340937ee6426120d08ea60,180-195,1
617469b59185a21ccf340937ee6426120d08ea60,330-345,1
617469b59185a21ccf340937ee6426120d08ea60,360-375,1
617469b59185a21ccf340937ee6426120d08ea60,405-420,1
617469b59185a21ccf340937ee6426120d08ea60,1680-1695,1
617469b59185a21ccf340937ee6426120d08ea60,4080-4095,1
617469b59185a21ccf340937ee6426120d08ea60,7607700-7607715,1
621a8105790676d7d8d5f82e5ccfb43ad0f403fa,120-135,3
621a8105790676d7d8d5f82e5ccfb43ad0f403fa,150-165,1
621a8105790676d7d8d5f82e5ccfb43ad0f403fa,405-420,1
621a8105790676d7d8d5f82e5ccfb43ad0f403fa,1320-1335,1
621a8105790676d7d8d5f82e5ccfb43ad0f403fa,2775-2790,1
621a8105790676d7d8d5f82e5ccfb43ad0f403fa,883605-883620,1
621a8105790676d7d8d5f82e5ccfb43ad0f403fa,1769145-1769160,1
621e4970ec6358fd1890c7c7c6a87673f02a23ec,0-15,6
621e4970ec6358fd1890c7c7c6a87673f02a23ec,15-30,1
621e4970ec6358fd1890c7c7c6a87673f02a23ec,30-45,2
621e4970ec6358fd1890c7c7c6a87673f02a23ec,60-75,1
621e4970ec6358fd1890c7c7c6a87673f02a23ec,90-105,2
621e4970ec6358fd1890c7c7c6a87673f02a23ec,120-135,3
621e4970ec6358fd1890c7c7c6a87673f02a23ec,135-150,7
621e4970ec6358fd1890c7c7c6a87673f02a23ec,150-165,3
621e4970ec6358fd1890c7c7c6a87673f02a23ec,165-180,3
621e4970ec6358fd1890c7c7c6a87673f02a23ec,180-195,2
621e4970ec6358fd1890c7c7c6a87673f02a23ec,195-210,2
621e4970ec6358fd1890c7c7c6a87673f02a23ec,210-225,2
621e4970ec6358fd1890c7c7c6a87673f02a23ec,225-240,1
621e4970ec6358fd1890c7c7c6a87673f02a23ec,270-285,1
621e4970ec6358fd1890c7c7c6a87673f02a23ec,315-330,1
621e4970ec6358fd1890c7c7c6a87673f02a23ec,345-360,1
621e4970ec6358fd1890c7c7c6a87673f02a23ec,405-420,1
621e4970ec6358fd1890c7c7c6a87673f02a23ec,420-435,1
621e4970ec6358fd1890c7c7c6a87673f02a23ec,480-495,1
621e4970ec6358fd1890c7c7c6a87673f02a23ec,525-540,1
621e4970ec6358fd1890c7c7c6a87673f02a23ec,675-690,1
621e4970ec6358fd1890c7c7c6a87673f02a23ec,750-765,1
621e4970ec6358fd1890c7c7c6a87673f02a23ec,990-1005,1
621e4970ec6358fd1890c7c7c6a87673f02a23ec,1065-1080,1
621e4970ec6358fd1890c7c7c6a87673f02a23ec,1410-1425,1
621e4970ec6358fd1890c7c7c6a87673f02a23ec,2385-2400,1
621e4970ec6358fd1890c7c7c6a87673f02a23ec,2940-2955,1
621e4970ec6358fd1890c7c7c6a87673f02a23ec,75915-75930,1
621e4970ec6358fd1890c7c7c6a87673f02a23ec,77220-77235,1
621e4970ec6358fd1890c7c7c6a87673f02a23ec,77910-77925,1
621e4970ec6358fd1890c7c7c6a87673f02a23ec,79560-79575,1
621e4970ec6358fd1890c7c7c6a87673f02a23ec,85305-85320,1
621e4970ec6358fd1890c7c7c6a87673f02a23ec,848670-848685,1
621e4970ec6358fd1890c7c7c6a87673f02a23ec,19449645-19449660,1
621e4970ec6358fd1890c7c7c6a87673f02a23ec,57204135-57204150,1
644131ad571cab08bd28728a80ed37ee0fb84621,120-135,1
644131ad571cab08bd28728a80ed37ee0fb84621,165-180,1
644131ad571cab08bd28728a80ed37ee0fb84621,180-195,1
644131ad571cab08bd28728a80ed37ee0fb84621,225-240,1
644131ad571cab08bd28728a80ed37ee0fb84621,3375-3390,1
649cd6964e82a96f7653cf1e2cac45d74c0feffc,0-15,1
649cd6964e82a96f7653cf1e2cac45d74c0feffc,15-30,2
649cd6964e82a96f7653cf1e2cac45d74c0feffc,135-150,2
649cd6964e82a96f7653cf1e2cac45d74c0feffc,165-180,1
649cd6964e82a96f7653cf1e2cac45d74c0feffc,180-195,1
649cd6964e82a96f7653cf1e2cac45d74c0feffc,210-225,1
649cd6964e82a96f7653cf1e2cac45d74c0feffc,240-255,1
649cd6964e82a96f7653cf1e2cac45d74c0feffc,405-420,1
649cd6964e82a96f7653cf1e2cac45d74c0feffc,600-615,1
649cd6964e82a96f7653cf1e2cac45d74c0feffc,645-660,1
649cd6964e82a96f7653cf1e2cac45d74c0feffc,1230-1245,1
649cd6964e82a96f7653cf1e2cac45d74c0feffc,2070-2085,1
649cd6964e82a96f7653cf1e2cac45d74c0feffc,2565-2580,1
649cd6964e82a96f7653cf1e2cac45d74c0feffc,3285-3300,1
649cd6964e82a96f7653cf1e2cac45d74c0feffc,4395-4410,1
649cd6964e82a96f7653cf1e2cac45d74c0feffc,6150-6165,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,0-15,2
6809ed5f365abe3e4707731c6cb870e26b4c07e6,15-30,2
6809ed5f365abe3e4707731c6cb870e26b4c07e6,45-60,15
6809ed5f365abe3e4707731c6cb870e26b4c07e6,60-75,3
6809ed5f365abe3e4707731c6cb870e26b4c07e6,75-90,2
6809ed5f365abe3e4707731c6cb870e26b4c07e6,90-105,2
6809ed5f365abe3e4707731c6cb870e26b4c07e6,150-165,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,180-195,2
6809ed5f365abe3e4707731c6cb870e26b4c07e6,210-225,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,225-240,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,240-255,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,270-285,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,285-300,2
6809ed5f365abe3e4707731c6cb870e26b4c07e6,855-870,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,1935-1950,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,1980-1995,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,2055-2070,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,2190-2205,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,2235-2250,2
6809ed5f365abe3e4707731c6cb870e26b4c07e6,2265-2280,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,2460-2475,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,3525-3540,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,4035-4050,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,4080-4095,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,4620-4635,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,6480-6495,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,39045-39060,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,76140-76155,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,80835-80850,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,84510-84525,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,84840-84855,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,84975-84990,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,90885-90900,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,161430-161445,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,168150-168165,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,245655-245670,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,247020-247035,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,250530-250545,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,252345-252360,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,257895-257910,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,259620-259635,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,259710-259725,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,263175-263190,1
6809ed5f365abe3e4707731c6cb870e26b4c07e6,608010-608025,1
6b223b9c1fa6f243de7bbb7b09ee13df8f20526c,0-15,1
6b223b9c1fa6f243de7bbb7b09ee13df8f20526c,15-30,1
6b223b9c1fa6f243de7bbb7b09ee13df8f20526c,30-45,1
6b223b9c1fa6f243de7bbb7b09ee13df8f20526c,120-135,3
6b223b9c1fa6f243de7bbb7b09ee13df8f20526c,150-165,1
6b223b9c1fa6f243de7bbb7b09ee13df8f20526c,165-180,1
6b223b9c1fa6f243de7bbb7b09ee13df8f20526c,195-210,2
6b223b9c1fa6f243de7bbb7b09ee13df8f20526c,225-240,1
6b223b9c1fa6f243de7bbb7b09ee13df8f20526c,285-300,1
6b223b9c1fa6f243de7bbb7b09ee13df8f20526c,300-315,2
6b223b9c1fa6f243de7bbb7b09ee13df8f20526c,360-375,1
6b223b9c1fa6f243de7bbb7b09ee13df8f20526c,4530-4545,1
6b223b9c1fa6f243de7bbb7b09ee13df8f20526c,90975-90990,1
6b223b9c1fa6f243de7bbb7b09ee13df8f20526c,91335-91350,1
6b223b9c1fa6f243de7bbb7b09ee13df8f20526c,145650-145665,1
6b223b9c1fa6f243de7bbb7b09ee13df8f20526c,265485-265500,1
6b223b9c1fa6f243de7bbb7b09ee13df8f20526c,599025-599040,1
6b223b9c1fa6f243de7bbb7b09ee13df8f20526c,689685-689700,1
6b223b9c1fa6f243de7bbb7b09ee13df8f20526c,771930-771945,1
6b223b9c1fa6f243de7bbb7b09ee13df8f20526c,864945-864960,1
6b223b9c1fa6f243de7bbb7b09ee13df8f20526c,1466910-1466925,1
6b223b9c1fa6f243de7bbb7b09ee13df8f20526c,1994985-1995000,1
6b223b9c1fa6f243de7bbb7b09ee13df8f20526c,2586180-2586195,1
6b223b9c1fa6f243de7bbb7b09ee13df8f20526c,3190380-3190395,1
6b223b9c1fa6f243de7bbb7b09ee13df8f20526c,12106425-12106440,1
6daa82827f6662aaaa3a96e573cfae243a7e9dda,15-30,2
6daa82827f6662aaaa3a96e573cfae243a7e9dda,30-45,2
6daa82827f6662aaaa3a96e573cfae243a7e9dda,60-75,3
6daa82827f6662aaaa3a96e573cfae243a7e9dda,75-90,1
6daa82827f6662aaaa3a96e573cfae243a7e9dda,90-105,1
6daa82827f6662aaaa3a96e573cfae243a7e9dda,105-120,1
6daa82827f6662aaaa3a96e573cfae243a7e9dda,120-135,14
6daa82827f6662aaaa3a96e573cfae243a7e9dda,135-150,19
6daa82827f6662aaaa3a96e573cfae243a7e9dda,150-165,7
6daa82827f6662aaaa3a96e573cfae243a7e9dda,165-180,12
6daa82827f6662aaaa3a96e573cfae243a7e9dda,180-195,11
6daa82827f6662aaaa3a96e573cfae243a7e9dda,195-210,4
6daa82827f6662aaaa3a96e573cfae243a7e9dda,210-225,1
6daa82827f6662aaaa3a96e573cfae243a7e9dda,225-240,6
6daa82827f6662aaaa3a96e573cfae243a7e9dda,240-255,3
6daa82827f6662aaaa3a96e573cfae243a7e9dda,255-270,2
6daa82827f6662aaaa3a96e573cfae243a7e9dda,270-285,5
6daa82827f6662aaaa3a96e573cfae243a7e9dda,285-300,4
6daa82827f6662aaaa3a96e573cfae243a7e9dda,300-315,2
6daa82827f6662aaaa3a96e573cfae243a7e9dda,375-390,2
6daa82827f6662aaaa3a96e573cfae243a7e9dda,390-405,1
6daa82827f6662aaaa3a96e573cfae243a7e9dda,405-420,1
6daa82827f6662aaaa3a96e573cfae243a7e9dda,435-450,1
6daa82827f6662aaaa3a96e573cfae243a7e9dda,525-540,1
6daa82827f6662aaaa3a96e573cfae243a7e9dda,555-570,1
6daa82827f6662aaaa3a96e573cfae243a7e9dda,570-585,1
6daa82827f6662aaaa3a96e573cfae243a7e9dda,585-600,1
6daa82827f6662aaaa3a96e573cfae243a7e9dda,795-810,1
6daa82827f6662aaaa3a96e573cfae243a7e9dda,1740-1755,1
6daa82827f6662aaaa3a96e573cfae243a7e9dda,1920-1935,1
6daa82827f6662aaaa3a96e573cfae243a7e9dda,1995-2010,1
6daa82827f6662aaaa3a96e573cfae243a7e9dda,2115-2130,1
6daa82827f6662aaaa3a96e573cfae243a7e9dda,2445-2460,1
6daa82827f6662aaaa3a96e573cfae243a7e9dda,4500-4515,1
6daa82827f6662aaaa3a96e573cfae243a7e9dda,4920-4935,1
6daa82827f6662aaaa3a96e573cfae243a7e9dda,5085-5100,1
6daa82827f6662aaaa3a96e573cfae243a7e9dda,9750-9765,1
6daa82827f6662aaaa3a96e573cfae243a7e9dda,69840-69855,1
6daa82827f6662aaaa3a96e573cfae243a7e9dda,161610-161625,1
6daa82827f6662aaaa3a96e573cfae243a7e9dda,674670-674685,1
6daa82827f6662aaaa3a96e573cfae243a7e9dda,2066025-2066040,1
6daa82827f6662aaaa3a96e573cfae243a7e9dda,57445485-57445500,1
6dc97df2264918e623c5ccd44c53a1b230fb0315,15-30,1
6dc97df2264918e623c5ccd44c53a1b230fb0315,120-135,1
6dc97df2264918e623c5ccd44c53a1b230fb0315,150-165,1
6dc97df2264918e623c5ccd44c53a1b230fb0315,195-210,1
6dc97df2264918e623c5ccd44c53a1b230fb0315,225-240,1
6dc97df2264918e623c5ccd44c53a1b230fb0315,450-465,1
6dc97df2264918e623c5ccd44c53a1b230fb0315,1095-1110,1
6dc97df2264918e623c5ccd44c53a1b230fb0315,3525-3540,1
6dc97df2264918e623c5ccd44c53a1b230fb0315,82920-82935,1
6dc97df2264918e623c5ccd44c53a1b230fb0315,684270-684285,1
6dee3b77366911d8efd4ece6a36d119addec3cbe,0-15,5
6dee3b77366911d8efd4ece6a36d119addec3cbe,15-30,1
6dee3b77366911d8efd4ece6a36d119addec3cbe,30-45,1
6dee3b77366911d8efd4ece6a36d119addec3cbe,45-60,1
6dee3b77366911d8efd4ece6a36d119addec3cbe,90-105,1
6dee3b77366911d8efd4ece6a36d119addec3cbe,105-120,1
6dee3b77366911d8efd4ece6a36d119addec3cbe,135-150,1
6dee3b77366911d8efd4ece6a36d119addec3cbe,165-180,1
6dee3b77366911d8efd4ece6a36d119addec3cbe,210-225,1
6dee3b77366911d8efd4ece6a36d119addec3cbe,285-300,1
6dee3b77366911d8efd4ece6a36d119addec3cbe,615-630,1
6dee3b77366911d8efd4ece6a36d119addec3cbe,720-735,1
6dee3b77366911d8efd4ece6a36d119addec3cbe,4665-4680,1
6dee3b77366911d8efd4ece6a36d119addec3cbe,11535-11550,1
6dee3b77366911d8efd4ece6a36d119addec3cbe,23400-23415,1
6dee3b77366911d8efd4ece6a36d119addec3cbe,137925-137940,1
6dee3b77366911d8efd4ece6a36d119addec3cbe,260445-260460,1
6dee3b77366911d8efd4ece6a36d119addec3cbe,410190-410205,1
6e2247889d53f9845dd5e907d5ef7e056817130f,90-105,2
6e2247889d53f9845dd5e907d5ef7e056817130f,105-120,1
6e2247889d53f9845dd5e907d5ef7e056817130f,120-135,2
6e2247889d53f9845dd5e907d5ef7e056817130f,135-150,4
6e2247889d53f9845dd5e907d5ef7e056817130f,165-180,1
6e2247889d53f9845dd5e907d5ef7e056817130f,180-195,1
6e2247889d53f9845dd5e907d5ef7e056817130f,195-210,1
6e2247889d53f9845dd5e907d5ef7e056817130f,210-225,1
6e2247889d53f9845dd5e907d5ef7e056817130f,270-285,1
6e2247889d53f9845dd5e907d5ef7e056817130f,285-300,2
6e2247889d53f9845dd5e907d5ef7e056817130f,360-375,1
6e2247889d53f9845dd5e907d5ef7e056817130f,7275-7290,1
6e2247889d53f9845dd5e907d5ef7e056817130f,78870-78885,1
6e2247889d53f9845dd5e907d5ef7e056817130f,79710-79725,1
6e2247889d53f9845dd5e907d5ef7e056817130f,25326915-25326930,1
731c92860b8742486a1d12e1006be4ea9d89acd6,120-135,1
731c92860b8742486a1d12e1006be4ea9d89acd6,135-150,1
731c92860b8742486a1d12e1006be4ea9d89acd6,150-165,2
731c92860b8742486a1d12e1006be4ea9d89acd6,165-180,1
731c92860b8742486a1d12e1006be4ea9d89acd6,195-210,1
731c92860b8742486a1d12e1006be4ea9d89acd6,210-225,2
731c92860b8742486a1d12e1006be4ea9d89acd6,450-465,1
731c92860b8742486a1d12e1006be4ea9d89acd6,600-615,1
731c92860b8742486a1d12e1006be4ea9d89acd6,645-660,1
731c92860b8742486a1d12e1006be4ea9d89acd6,5025-5040,1
731c92860b8742486a1d12e1006be4ea9d89acd6,19755-19770,1
731c92860b8742486a1d12e1006be4ea9d89acd6,1276410-1276425,1
77f74950930307bf604aaa052b06a20df5872c5d,120-135,1
77f74950930307bf604aaa052b06a20df5872c5d,165-180,1
795035c8c0d294829576b1269abbb3f3cda0e12d,0-15,1
795035c8c0d294829576b1269abbb3f3cda0e12d,15-30,1
795035c8c0d294829576b1269abbb3f3cda0e12d,30-45,2
795035c8c0d294829576b1269abbb3f3cda0e12d,75-90,1
795035c8c0d294829576b1269abbb3f3cda0e12d,90-105,4
795035c8c0d294829576b1269abbb3f3cda0e12d,120-135,4
795035c8c0d294829576b1269abbb3f3cda0e12d,135-150,3
795035c8c0d294829576b1269abbb3f3cda0e12d,150-165,5
795035c8c0d294829576b1269abbb3f3cda0e12d,180-195,2
795035c8c0d294829576b1269abbb3f3cda0e12d,240-255,1
795035c8c0d294829576b1269abbb3f3cda0e12d,285-300,3
795035c8c0d294829576b1269abbb3f3cda0e12d,300-315,1
795035c8c0d294829576b1269abbb3f3cda0e12d,315-330,1
795035c8c0d294829576b1269abbb3f3cda0e12d,330-345,1
795035c8c0d294829576b1269abbb3f3cda0e12d,405-420,2
795035c8c0d294829576b1269abbb3f3cda0e12d,435-450,1
795035c8c0d294829576b1269abbb3f3cda0e12d,495-510,1
795035c8c0d294829576b1269abbb3f3cda0e12d,510-525,1
795035c8c0d294829576b1269abbb3f3cda0e12d,585-600,1
795035c8c0d294829576b1269abbb3f3cda0e12d,615-630,1
795035c8c0d294829576b1269abbb3f3cda0e12d,645-660,1
795035c8c0d294829576b1269abbb3f3cda0e12d,735-750,1
795035c8c0d294829576b1269abbb3f3cda0e12d,780-795,1
795035c8c0d294829576b1269abbb3f3cda0e12d,990-1005,1
795035c8c0d294829576b1269abbb3f3cda0e12d,1095-1110,1
795035c8c0d294829576b1269abbb3f3cda0e12d,1200-1215,1
795035c8c0d294829576b1269abbb3f3cda0e12d,1965-1980,1
795035c8c0d294829576b1269abbb3f3cda0e12d,3255-3270,1
795035c8c0d294829576b1269abbb3f3cda0e12d,3510-3525,1
795035c8c0d294829576b1269abbb3f3cda0e12d,11670-11685,1
795035c8c0d294829576b1269abbb3f3cda0e12d,14805-14820,1
795035c8c0d294829576b1269abbb3f3cda0e12d,24360-24375,1
795035c8c0d294829576b1269abbb3f3cda0e12d,69375-69390,1
795035c8c0d294829576b1269abbb3f3cda0e12d,72480-72495,1
7c2cf587702cca30384cb2364907c7ca8bc5345d,0-15,1
7c2cf587702cca30384cb2364907c7ca8bc5345d,150-165,1
7c2cf587702cca30384cb2364907c7ca8bc5345d,61254795-61254810,1
7d439ad014ec82670afbb1183013126d548c52d6,0-15,1
7d439ad014ec82670afbb1183013126d548c52d6,15-30,1
7d439ad014ec82670afbb1183013126d548c52d6,60-75,2
7d439ad014ec82670afbb1183013126d548c52d6,120-135,2
7d439ad014ec82670afbb1183013126d548c52d6,135-150,1
7d439ad014ec82670afbb1183013126d548c52d6,150-165,3
7d439ad014ec82670afbb1183013126d548c52d6,165-180,1
7d439ad014ec82670afbb1183013126d548c52d6,180-195,4
7d439ad014ec82670afbb1183013126d548c52d6,210-225,1
7d439ad014ec82670afbb1183013126d548c52d6,300-315,2
7d439ad014ec82670afbb1183013126d548c52d6,315-330,1
7d439ad014ec82670afbb1183013126d548c52d6,330-345,1
7d439ad014ec82670afbb1183013126d548c52d6,360-375,1
7d439ad014ec82670afbb1183013126d548c52d6,375-390,1
7d439ad014ec82670afbb1183013126d548c52d6,435-450,1
7d439ad014ec82670afbb1183013126d548c52d6,555-570,1
7d439ad014ec82670afbb1183013126d548c52d6,645-660,1
7d439ad014ec82670afbb1183013126d548c52d6,690-705,1
7d439ad014ec82670afbb1183013126d548c52d6,975-990,1
7d439ad014ec82670afbb1183013126d548c52d6,2985-3000,1
7d439ad014ec82670afbb1183013126d548c52d6,9405-9420,1
7d439ad014ec82670afbb1183013126d548c52d6,75885-75900,1
7d9bdd3b8ccd413152daada4fdbcd7778d59dcbc,15-30,1
7d9bdd3b8ccd413152daada4fdbcd7778d59dcbc,210-225,1
7d9bdd3b8ccd413152daada4fdbcd7778d59dcbc,255-270,2
7d9bdd3b8ccd413152daada4fdbcd7778d59dcbc,300-315,1
7d9bdd3b8ccd413152daada4fdbcd7778d59dcbc,870-885,1
7d9bdd3b8ccd413152daada4fdbcd7778d59dcbc,1740-1755,1
7d9bdd3b8ccd413152daada4fdbcd7778d59dcbc,2115-2130,1
7d9bdd3b8ccd413152daada4fdbcd7778d59dcbc,2655-2670,1
80c3bf489bd13151875c349b0b510421e1a00463,0-15,1
80c3bf489bd13151875c349b0b510421e1a00463,45-60,1
80c3bf489bd13151875c349b0b510421e1a00463,90-105,1
80c3bf489bd13151875c349b0b510421e1a00463,120-135,2
80c3bf489bd13151875c349b0b510421e1a00463,165-180,1
80c3bf489bd13151875c349b0b510421e1a00463,180-195,1
80c3bf489bd13151875c349b0b510421e1a00463,240-255,2
80c3bf489bd13151875c349b0b510421e1a00463,1770-1785,1
80c3bf489bd13151875c349b0b510421e1a00463,1845-1860,1
80c3bf489bd13151875c349b0b510421e1a00463,64065-64080,1
80c3bf489bd13151875c349b0b510421e1a00463,68295-68310,1
80c3bf489bd13151875c349b0b510421e1a00463,75825-75840,1
80c3bf489bd13151875c349b0b510421e1a00463,78885-78900,1
80c3bf489bd13151875c349b0b510421e1a00463,80520-80535,1
813b06197f4ae42581a74aab21410011da30edad,15-30,1
813b06197f4ae42581a74aab21410011da30edad,45-60,3
813b06197f4ae42581a74aab21410011da30edad,90-105,14
813b06197f4ae42581a74aab21410011da30edad,105-120,1
813b06197f4ae42581a74aab21410011da30edad,120-135,7
813b06197f4ae42581a74aab21410011da30edad,135-150,7
813b06197f4ae42581a74aab21410011da30edad,150-165,2
813b06197f4ae42581a74aab21410011da30edad,165-180,5
813b06197f4ae42581a74aab21410011da30edad,180-195,7
813b06197f4ae42581a74aab21410011da30edad,195-210,3
813b06197f4ae42581a74aab21410011da30edad,210-225,1
813b06197f4ae42581a74aab21410011da30edad,225-240,1
813b06197f4ae42581a74aab21410011da30edad,240-255,1
813b06197f4ae42581a74aab21410011da30edad,255-270,1
813b06197f4ae42581a74aab21410011da30edad,270-285,2
813b06197f4ae42581a74aab21410011da30edad,285-300,1
813b06197f4ae42581a74aab21410011da30edad,300-315,1
813b06197f4ae42581a74aab21410011da30edad,330-345,2
813b06197f4ae42581a74aab21410011da30edad,345-360,1
813b06197f4ae42581a74aab21410011da30edad,420-435,2
813b06197f4ae42581a74aab21410011da30edad,450-465,1
813b06197f4ae42581a74aab21410011da30edad,465-480,1
813b06197f4ae42581a74aab21410011da30edad,480-495,1
813b06197f4ae42581a74aab21410011da30edad,495-510,1
813b06197f4ae42581a74aab21410011da30edad,525-540,2
813b06197f4ae42581a74aab21410011da30edad,600-615,1
813b06197f4ae42581a74aab21410011da30edad,690-705,2
813b06197f4ae42581a74aab21410011da30edad,705-720,2
813b06197f4ae42581a74aab21410011da30edad,735-750,1
813b06197f4ae42581a74aab21410011da30edad,765-780,1
813b06197f4ae42581a74aab21410011da30edad,795-810,1
813b06197f4ae42581a74aab21410011da30edad,825-840,1
813b06197f4ae42581a74aab21410011da30edad,945-960,1
813b06197f4ae42581a74aab21410011da30edad,1140-1155,1
813b06197f4ae42581a74aab21410011da30edad,1290-1305,1
813b06197f4ae42581a74aab21410011da30edad,1320-1335,1
813b06197f4ae42581a74aab21410011da30edad,1380-1395,1
813b06197f4ae42581a74aab21410011da30edad,1965-1980,1
813b06197f4ae42581a74aab21410011da30edad,1995-2010,1
813b06197f4ae42581a74aab21410011da30edad,2100-2115,1
813b06197f4ae42581a74aab21410011da30edad,3315-3330,1
813b06197f4ae42581a74aab21410011da30edad,3795-3810,1
813b06197f4ae42581a74aab21410011da30edad,4575-4590,1
813b06197f4ae42581a74aab21410011da30edad,7425-7440,1
813b06197f4ae42581a74aab21410011da30edad,8010-8025,1
813b06197f4ae42581a74aab21410011da30edad,36210-36225,1
813b06197f4ae42581a74aab21410011da30edad,50550-50565,1
813b06197f4ae42581a74aab21410011da30edad,55995-56010,1
813b06197f4ae42581a74aab21410011da30edad,85530-85545,1
